,"Air temperature | ('C)","Power generated by system | (kW)","Pressure | (atm)","Wind direction | (deg)","Wind speed | (m/s)"
"Jan 2, 07:00 am",-6.264,47381.7,0.761896,249,13.805
"Jan 2, 08:00 am",-6.352,47406.4,0.762041,247,14.022
"Jan 2, 09:00 am",-6.583,47445.4,0.762008,244,13.778
"Jan 2, 10:00 am",-6.811,47471.5,0.761775,248,13.933
"Jan 2, 11:00 am",-6.844,47478.1,0.761786,250,13.967
"Jan 2, 12:00 pm",-6.864,47487.6,0.761881,247,14.095
"Jan 2, 01:00 pm",-6.67,47448.4,0.761807,247,14.521
"Jan 2, 02:00 pm",-6.637,47435.6,0.761697,251,14.715
"Jan 2, 03:00 pm",-6.19,47359.3,0.761746,254,14.379
"Jan 2, 04:00 pm",-5.611,47266.8,0.761908,252,14.331
"Jan 2, 05:00 pm",-4.23,47024.5,0.761914,249,14.457
"Jan 2, 06:00 pm",-3.065,46808.1,0.761694,248,14.154
"Jan 2, 07:00 pm",-2.059,46626.2,0.76156,249,13.386
"Jan 2, 08:00 pm",-1.594,46534.7,0.761369,242,13.523
"Jan 2, 09:00 pm",-1.502,46492.5,0.760936,241,14.026
"Jan 2, 10:00 pm",-1.748,46505.4,0.760458,241,15.481
"Jan 2, 11:00 pm",-2.264,46585.9,0.760326,238,16.651
"Jan 3, 12:00 am",-2.481,46622.3,0.760311,238,16.111
"Jan 3, 01:00 am",-2.698,46641.5,0.760015,240,15.765
"Jan 3, 02:00 am",-2.693,46614.8,0.759593,244,15.396
"Jan 3, 03:00 am",-3.016,46641.6,0.759121,241,16.481
"Jan 3, 04:00 am",-3.012,46625.5,0.758871,234,17.48
"Jan 3, 05:00 am",-3.162,46632.7,0.758567,236,18.571
"Jan 3, 06:00 am",-3.462,46669.4,0.75832,239,18.468
"Jan 3, 07:00 am",-3.466,46653.1,0.758045,240,19.482
"Jan 3, 08:00 am",-3.185,46595.6,0.757899,238,19.478
"Jan 3, 09:00 am",-3.319,46603.8,0.757656,238,19.235
"Jan 3, 10:00 am",-3.057,46527.7,0.757153,239,20.204
"Jan 3, 11:00 am",-2.743,46459.8,0.756928,238,20.392
"Jan 3, 12:00 pm",-3.032,46495.8,0.756704,236,20.559
"Jan 3, 01:00 pm",-2.965,46468.6,0.756449,236,20.185
"Jan 3, 02:00 pm",-2.463,46351,0.755936,238,21.218
"Jan 3, 03:00 pm",-2.126,46268.9,0.755536,239,22.285
"Jan 3, 04:00 pm",-1.742,46203.1,0.755532,236,21.831
"Jan 3, 05:00 pm",-1.15,46097.7,0.755453,229,19.005
"Jan 3, 06:00 pm",-0.268,45895.7,0.75458,232,18.566
"Jan 3, 07:00 pm",0.647,45676,0.753486,238,21.733
"Jan 3, 08:00 pm",1.062,45568,0.752845,239,23.631
"Jan 3, 09:00 pm",1.049,45531.2,0.752201,238,24.159
"Jan 3, 10:00 pm",1.284,45473.8,0.751896,240,24.457
"Jan 3, 11:00 pm",0.659,0,0.751393,243,26.453
"Jan 4, 12:00 am",0.6,0,0.750951,244,27.722
"Jan 4, 01:00 am",0.271,0,0.751049,244,27.058
"Jan 4, 02:00 am",0.143,0,0.750749,246,27.714
"Jan 4, 03:00 am",-0.306,0,0.750712,246,26.34
"Jan 4, 04:00 am",-0.357,45689.1,0.750939,245,25.343
"Jan 4, 05:00 am",-0.898,45781,0.750957,243,25.011
"Jan 4, 06:00 am",-1.358,45877.3,0.751266,245,24.059
"Jan 4, 07:00 am",-1.419,45864.9,0.750894,246,22.284
"Jan 4, 08:00 am",-1.815,45906.3,0.750476,247,23.001
"Jan 4, 09:00 am",-2.393,45992.2,0.750278,246,19.732
"Jan 4, 10:00 am",-2.23,45913.1,0.749439,254,21.411
"Jan 4, 11:00 am",-2.296,45895.8,0.748975,256,22.996
"Jan 4, 12:00 pm",-2.535,45937,0.748986,255,22.348
"Jan 4, 01:00 pm",-2.609,45959.1,0.749141,257,21.379
"Jan 4, 02:00 pm",-2.827,46004,0.749269,257,19.811
"Jan 4, 03:00 pm",-2.771,46017.8,0.749648,258,17.499
"Jan 4, 04:00 pm",-1.73,45869,0.750101,269,13.754
"Jan 4, 05:00 pm",-0.652,45659.3,0.749638,267,15.095
"Jan 4, 06:00 pm",-0.353,45600.1,0.749488,269,18.065
"Jan 4, 07:00 pm",-0.319,45602.4,0.749618,272,17.151
"Jan 4, 08:00 pm",-0.493,45636.3,0.749698,275,15.843
"Jan 4, 09:00 pm",-0.876,45689.3,0.749514,278,14.632
"Jan 4, 10:00 pm",-1.696,45812.3,0.749268,280,13.286
"Jan 4, 11:00 pm",-3.204,31010.3,0.749341,291,9.56
"Jan 5, 12:00 am",-4.019,28640.7,0.749724,295,9.223
"Jan 5, 01:00 am",-4.291,37151.4,0.749555,296,10.238
"Jan 5, 02:00 am",-4.811,30630.8,0.749696,284,9.515
"Jan 5, 03:00 am",-5.429,28863,0.749493,301,9.244
"Jan 5, 04:00 am",-5.725,16488.4,0.749666,325,7.621
"Jan 5, 05:00 am",-6.447,4318.44,0.749853,354,5.24
"Jan 5, 06:00 am",-6.84,966.766,0.750315,356,3.905
"Jan 5, 07:00 am",-7.02,2104.67,0.750533,353,4.468
"Jan 5, 08:00 am",-7.867,6814.18,0.751182,27,5.911
"Jan 5, 09:00 am",-8.511,6736.7,0.751727,37,5.822
"Jan 5, 10:00 am",-8.981,2213.93,0.751907,50,4.515
"Jan 5, 11:00 am",-9.409,1281.32,0.752477,23,4.117
"Jan 5, 12:00 pm",-9.485,2965.57,0.753274,348,4.799
"Jan 5, 01:00 pm",-9.775,6994.58,0.753868,344,5.87
"Jan 5, 02:00 pm",-9.954,21785.1,0.754317,344,8.287
"Jan 5, 03:00 pm",-9.722,7281.77,0.754781,353,5.922
"Jan 5, 04:00 pm",-8.97,4443.04,0.755496,340,5.295
"Jan 5, 05:00 pm",-8.474,13576.7,0.755912,338,7.169
"Jan 5, 06:00 pm",-8.194,24912.4,0.756266,333,8.792
"Jan 5, 07:00 pm",-8.232,27826.8,0.75676,332,9.128
"Jan 5, 08:00 pm",-8.348,24698,0.7572,329,8.738
"Jan 5, 09:00 pm",-8.385,27463.4,0.757477,326,9.014
"Jan 5, 10:00 pm",-8.725,26097.3,0.757511,327,8.868
"Jan 5, 11:00 pm",-9.558,14975,0.757882,330,7.374
"Jan 6, 12:00 am",-10.41,1250.69,0.758391,331,4.092
"Jan 6, 01:00 am",-10.551,5531.18,0.758643,279,5.57
"Jan 6, 02:00 am",-10.174,20712.7,0.758612,255,8.134
"Jan 6, 03:00 am",-10.265,47879.1,0.758352,264,13.081
"Jan 6, 04:00 am",-11.118,48024.6,0.758189,270,13.338
"Jan 6, 05:00 am",-11.342,48053,0.757988,275,12.465
"Jan 6, 06:00 am",-11.122,47989,0.757615,264,14.029
"Jan 6, 07:00 am",-11.116,47972.4,0.757369,263,16.331
"Jan 6, 08:00 am",-11.535,48053.6,0.757439,253,16.604
"Jan 6, 09:00 am",-11.21,47963,0.75695,237,16.946
"Jan 6, 10:00 am",-11.511,47966.4,0.756134,234,18.353
"Jan 6, 11:00 am",-12.33,48090.2,0.755712,233,19.888
"Jan 6, 12:00 pm",-12.662,48121.7,0.755245,230,21.832
"Jan 6, 01:00 pm",-12.362,48039.6,0.754824,230,22.376
"Jan 6, 02:00 pm",-11.39,47852.3,0.754683,236,22.508
"Jan 6, 03:00 pm",-11.475,47862.3,0.754596,237,23.154
"Jan 6, 04:00 pm",-11.322,47846.5,0.754788,241,22.117
"Jan 6, 05:00 pm",-10.298,47647.5,0.754589,243,22.132
"Jan 6, 06:00 pm",-9.315,47456.8,0.75438,243,21.697
"Jan 6, 07:00 pm",-8.496,47289.2,0.754049,245,21.126
"Jan 6, 08:00 pm",-7.625,47127,0.753935,249,20.342
"Jan 6, 09:00 pm",-7.322,47076.4,0.753985,254,19.372
"Jan 6, 10:00 pm",-6.943,47009.2,0.753982,264,17.962
"Jan 6, 11:00 pm",-6.929,47044.3,0.754585,276,18.079
"Jan 7, 12:00 am",-7.122,47120.7,0.755262,283,17.526
"Jan 7, 01:00 am",-8.192,47364.9,0.756123,292,19.853
"Jan 7, 02:00 am",-8.986,47565.8,0.757055,302,18.05
"Jan 7, 03:00 am",-9.675,47731.8,0.757715,298,16.166
"Jan 7, 04:00 am",-10.032,47857.5,0.758681,302,15.356
"Jan 7, 05:00 am",-10.416,47992.7,0.759715,310,15.583
"Jan 7, 06:00 am",-10.718,48108.7,0.760676,315,15.752
"Jan 7, 07:00 am",-11.399,48297.7,0.761683,310,14.201
"Jan 7, 08:00 am",-11.682,48414.5,0.762698,314,12.859
"Jan 7, 09:00 am",-12.169,47346.7,0.763341,313,11.461
"Jan 7, 10:00 am",-12.812,47643.6,0.763503,310,11.55
"Jan 7, 11:00 am",-13.035,48737.8,0.763818,316,12.343
"Jan 7, 12:00 pm",-13.295,40902.5,0.764418,307,10.454
"Jan 7, 01:00 pm",-13.615,27913.5,0.764719,282,8.96
"Jan 7, 02:00 pm",-13.849,39291.7,0.764431,262,10.342
"Jan 7, 03:00 pm",-14.278,46512.2,0.764152,246,11.186
"Jan 7, 04:00 pm",-13.376,48806,0.763885,243,13.789
"Jan 7, 05:00 pm",-11.711,48463.9,0.763392,243,14.684
"Jan 7, 06:00 pm",-9.882,48074.6,0.762558,238,15.208
"Jan 7, 07:00 pm",-7.872,47677.5,0.762033,249,16.804
"Jan 7, 08:00 pm",-7.434,47563.6,0.761467,240,17.148
"Jan 7, 09:00 pm",-6.889,47447.8,0.761172,239,17.29
"Jan 7, 10:00 pm",-6.912,47401.3,0.760359,246,17.622
"Jan 7, 11:00 pm",-6.959,47376.1,0.759822,255,19.02
"Jan 8, 12:00 am",-6.14,47231.4,0.759832,265,20.611
"Jan 8, 01:00 am",-5.491,47116.9,0.759832,268,21.748
"Jan 8, 02:00 am",-5.309,47079,0.759737,265,21.371
"Jan 8, 03:00 am",-5.225,47058.5,0.759644,264,21.322
"Jan 8, 04:00 am",-5.386,47090.6,0.759705,260,21.497
"Jan 8, 05:00 am",-5.819,47162.6,0.759637,257,22.148
"Jan 8, 06:00 am",-6.513,47294.3,0.759781,254,22.765
"Jan 8, 07:00 am",-7.092,47417.4,0.760103,251,23.274
"Jan 8, 08:00 am",-7.219,47472.2,0.760618,249,23.079
"Jan 8, 09:00 am",-7.481,47547.2,0.76107,248,22.659
"Jan 8, 10:00 am",-7.52,47566.2,0.761263,251,21.318
"Jan 8, 11:00 am",-7.296,47558,0.761774,254,20.059
"Jan 8, 12:00 pm",-7.211,47592.1,0.762563,256,19.215
"Jan 8, 01:00 pm",-6.835,47554,0.76303,264,17.733
"Jan 8, 02:00 pm",-6.239,47474.4,0.763457,272,18.116
"Jan 8, 03:00 pm",-5.06,47295.7,0.763944,285,19.804
"Jan 8, 04:00 pm",-3.751,47132.5,0.765025,294,20.18
"Jan 8, 05:00 pm",-2.901,47008.8,0.765425,300,19.571
"Jan 8, 06:00 pm",-2.552,46953.4,0.76551,306,15.702
"Jan 8, 07:00 pm",-2.069,46898.3,0.765975,304,14.93
"Jan 8, 08:00 pm",-1.803,45818.9,0.766715,300,11.518
"Jan 8, 09:00 pm",-2.724,21533.1,0.767282,317,8.259
"Jan 8, 10:00 pm",-3.987,9195.88,0.767261,322,6.343
"Jan 8, 11:00 pm",-4.788,18410.7,0.767386,319,7.83
"Jan 9, 12:00 am",-4.962,18962.1,0.768002,311,7.901
"Jan 9, 01:00 am",-5.206,16205.3,0.768554,312,7.476
"Jan 9, 02:00 am",-5.606,12906.7,0.76879,315,6.982
"Jan 9, 03:00 am",-6.202,6710.34,0.768789,294,5.777
"Jan 9, 04:00 am",-5.818,29667.7,0.768862,254,9.254
"Jan 9, 05:00 am",-5.871,47026.1,0.768599,246,11.7
"Jan 9, 06:00 am",-6.069,47754.5,0.76845,245,13.735
"Jan 9, 07:00 am",-5.999,47741,0.768435,246,14.887
"Jan 9, 08:00 am",-5.626,47669.1,0.768349,251,15.086
"Jan 9, 09:00 am",-6.115,47734.2,0.767992,243,13.434
"Jan 9, 10:00 am",-5.875,47654.7,0.767401,236,13.356
"Jan 9, 11:00 am",-5.433,47568.6,0.767282,238,15.263
"Jan 9, 12:00 pm",-5.207,47524,0.76721,240,15.999
"Jan 9, 01:00 pm",-4.895,47443.5,0.766803,241,17.331
"Jan 9, 02:00 pm",-5.155,47460.6,0.766336,236,17.789
"Jan 9, 03:00 pm",-4.925,47410.7,0.766187,236,17.669
"Jan 9, 04:00 pm",-4.166,47274.1,0.766142,234,17.443
"Jan 9, 05:00 pm",-3.115,47067.6,0.765775,235,16.73
"Jan 9, 06:00 pm",-2.178,46871.5,0.765231,236,16.499
"Jan 9, 07:00 pm",-1.095,46651.8,0.764688,237,16.461
"Jan 9, 08:00 pm",-0.339,46492.2,0.764189,236,16.436
"Jan 9, 09:00 pm",-0.154,46433.5,0.763741,236,15.99
"Jan 9, 10:00 pm",-0.625,46469.1,0.763008,237,16.687
"Jan 9, 11:00 pm",-1.21,46518.5,0.762181,236,19.208
"Jan 10, 12:00 am",-1.59,46555,0.761712,235,20.988
"Jan 10, 01:00 am",-1.748,46552.2,0.761223,235,21.681
"Jan 10, 02:00 am",-1.829,46524.8,0.760548,234,21.633
"Jan 10, 03:00 am",-1.81,46479.3,0.759857,230,20.995
"Jan 10, 04:00 am",-2.25,46524.1,0.759357,225,20.305
"Jan 10, 05:00 am",-2.259,46481.4,0.758635,223,20.201
"Jan 10, 06:00 am",-2.269,46434.4,0.757839,223,20.13
"Jan 10, 07:00 am",-2.497,46432.5,0.75717,222,20.231
"Jan 10, 08:00 am",-3.154,46517.2,0.75671,219,18.582
"Jan 10, 09:00 am",-4.026,46598.1,0.755579,224,21.628
"Jan 10, 10:00 am",-4.194,46591.6,0.755002,227,22.184
"Jan 10, 11:00 am",-4.468,46582.1,0.754078,227,22.927
"Jan 10, 12:00 pm",-4.748,46610.7,0.753755,228,23.776
"Jan 10, 01:00 pm",-4.075,46465.1,0.753285,230,24.805
"Jan 10, 02:00 pm",-4.246,46457.3,0.75268,230,25.059
"Jan 10, 03:00 pm",-3.844,46346.2,0.752002,231,25.582
"Jan 10, 04:00 pm",-3.655,46317.1,0.752057,230,23.384
"Jan 10, 05:00 pm",-2.789,46163,0.751964,231,21.462
"Jan 10, 06:00 pm",-1.39,45891,0.751402,235,21.493
"Jan 10, 07:00 pm",-0.304,45721.8,0.751623,229,17.712
"Jan 10, 08:00 pm",0.72,45556.7,0.75172,233,16.848
"Jan 10, 09:00 pm",0.853,45510.9,0.751328,234,16.923
"Jan 10, 10:00 pm",0.538,45546.3,0.751048,237,16.545
"Jan 10, 11:00 pm",-0.298,45669.3,0.750776,234,14.851
"Jan 11, 12:00 am",-0.849,45751.7,0.750612,228,13.531
"Jan 11, 01:00 am",-1.169,45785.6,0.750284,229,14.945
"Jan 11, 02:00 am",-1.57,45833.4,0.749961,229,14.605
"Jan 11, 03:00 am",-1.651,45813.6,0.749413,233,16.73
"Jan 11, 04:00 am",-1.781,45818.2,0.74913,233,17.45
"Jan 11, 05:00 am",-1.754,45785.9,0.748676,232,18.007
"Jan 11, 06:00 am",-2.055,45821.2,0.748423,227,15.562
"Jan 11, 07:00 am",-2.187,45822.2,0.748074,223,15.401
"Jan 11, 08:00 am",-3.621,37733.3,0.748185,214,10.402
"Jan 11, 09:00 am",-9.18,1050.46,0.748852,91,4.008
"Jan 11, 10:00 am",-10.63,6627.37,0.748422,83,5.842
"Jan 11, 11:00 am",-11.2,14276.1,0.748503,76,7.224
"Jan 11, 12:00 pm",-11.661,23046,0.748916,69,8.442
"Jan 11, 01:00 pm",-12.506,29168.8,0.749108,69,9.163
"Jan 11, 02:00 pm",-14.322,40177,0.74934,66,10.438
"Jan 11, 03:00 pm",-16.412,38473.1,0.749687,67,10.177
"Jan 11, 04:00 pm",-17.39,39656.5,0.750109,66,10.316
"Jan 11, 05:00 pm",-18.486,38854.8,0.750292,63,10.187
"Jan 11, 06:00 pm",-19.222,40467.6,0.750477,61,10.386
"Jan 11, 07:00 pm",-19.757,39844.1,0.75092,58,10.296
"Jan 11, 08:00 pm",-20.521,36198.1,0.751351,57,9.884
"Jan 11, 09:00 pm",-21.133,31731.1,0.751675,55,9.384
"Jan 11, 10:00 pm",-21.853,28666.5,0.751982,57,8.96
"Jan 11, 11:00 pm",-22.595,23311,0.752573,57,8.337
"Jan 12, 12:00 am",-23.126,18603.2,0.753209,57,7.726
"Jan 12, 01:00 am",-23.587,15183.4,0.753726,59,7.222
"Jan 12, 02:00 am",-24.061,11195.7,0.753854,60,6.639
"Jan 12, 03:00 am",-24.581,9703.5,0.7539,65,6.313
"Jan 12, 04:00 am",-25.024,6843.63,0.754208,63,5.724
"Jan 12, 05:00 am",-25.518,4741.59,0.75449,63,5.267
"Jan 12, 06:00 am",-25.835,3684.14,0.754688,68,4.968
"Jan 12, 07:00 am",-25.984,2925.34,0.754992,72,4.725
"Jan 12, 08:00 am",-26.069,1908.05,0.755234,76,4.325
"Jan 12, 09:00 am",-26.14,890.419,0.755377,81,3.837
"Jan 12, 10:00 am",-26.161,0,0.755321,82,3.388
"Jan 12, 11:00 am",-26.038,0,0.755541,79,3.103
"Jan 12, 12:00 pm",-26.206,0,0.755663,77,3.247
"Jan 12, 01:00 pm",-25.986,0,0.755651,76,3.52
"Jan 12, 02:00 pm",-25.881,0,0.755615,73,3.437
"Jan 12, 03:00 pm",-25.617,0,0.755642,71,3.269
"Jan 12, 04:00 pm",-25.003,0,0.755669,61,2.953
"Jan 12, 05:00 pm",-24.211,0,0.755905,67,3.057
"Jan 12, 06:00 pm",-23.718,0,0.755665,46,3.422
"Jan 12, 07:00 pm",-23.086,1243.65,0.755706,47,4.02
"Jan 12, 08:00 pm",-22.63,1916.05,0.755831,41,4.33
"Jan 12, 09:00 pm",-22.37,2563.16,0.75584,36,4.616
"Jan 12, 10:00 pm",-22.355,1993.55,0.755716,37,4.372
"Jan 12, 11:00 pm",-22.496,1645.11,0.755873,43,4.216
"Jan 13, 12:00 am",-22.512,1315.57,0.756209,43,4.059
"Jan 13, 01:00 am",-22.476,1049.13,0.756483,42,3.911
"Jan 13, 02:00 am",-22.502,1216.32,0.756386,40,4.005
"Jan 13, 03:00 am",-22.505,671.563,0.756326,38,3.704
"Jan 13, 04:00 am",-22.54,0,0.756391,38,3.258
"Jan 13, 05:00 am",-22.529,0,0.756282,45,3.049
"Jan 13, 06:00 am",-22.503,0,0.756192,47,2.804
"Jan 13, 07:00 am",-22.551,0,0.756116,44,2.915
"Jan 13, 08:00 am",-24.269,0,0.756004,36,2.997
"Jan 13, 09:00 am",-25.238,0,0.755867,23,2.986
"Jan 13, 10:00 am",-26.144,0,0.755444,19,3.277
"Jan 13, 11:00 am",-26.472,0,0.755334,17,2.895
"Jan 13, 12:00 pm",-26.327,0,0.755387,12,2.619
"Jan 13, 01:00 pm",-26.362,0,0.755267,7,2.917
"Jan 13, 02:00 pm",-26.216,0,0.755118,1,3.116
"Jan 13, 03:00 pm",-23.221,0,0.755084,2,2.92
"Jan 13, 04:00 pm",-20.77,0,0.755339,352,2.089
"Jan 13, 05:00 pm",-19.627,0,0.75526,323,2.029
"Jan 13, 06:00 pm",-18.384,0,0.755034,285,1.746
"Jan 13, 07:00 pm",-16.643,0,0.754917,236,2.875
"Jan 13, 08:00 pm",-16.056,6609.6,0.754779,227,5.719
"Jan 13, 09:00 pm",-16.465,24303.3,0.754464,230,8.528
"Jan 13, 10:00 pm",-17.311,47514.1,0.754019,234,11.416
"Jan 13, 11:00 pm",-18.183,49087.1,0.754068,238,12.94
"Jan 14, 12:00 am",-18.52,49170.4,0.754349,242,12.55
"Jan 14, 01:00 am",-18.993,41182.3,0.754788,247,10.434
"Jan 14, 02:00 am",-18.97,44885.3,0.754881,246,10.882
"Jan 14, 03:00 am",-18.732,49234.2,0.754699,246,12.567
"Jan 14, 04:00 am",-18.845,49256.6,0.754707,243,12.572
"Jan 14, 05:00 am",-19.946,22828.4,0.755007,275,8.414
"Jan 14, 06:00 am",-20.258,23510.2,0.755063,298,8.376
"Jan 14, 07:00 am",-20.526,24742.1,0.755361,303,8.534
"Jan 14, 08:00 am",-20.803,19612,0.755739,315,7.868
"Jan 14, 09:00 am",-22.347,15126.3,0.756035,327,7.266
"Jan 14, 10:00 am",-20.756,13750.1,0.756285,338,7.098
"Jan 14, 11:00 am",-22.38,7837.67,0.756727,349,5.957
"Jan 14, 12:00 pm",-24.461,0,0.757257,30,3.477
"Jan 14, 01:00 pm",-24.707,0,0.757675,46,2.836
"Jan 14, 02:00 pm",-25.186,0,0.758034,13,2.999
"Jan 14, 03:00 pm",-22.02,0,0.758496,1,3.145
"Jan 14, 04:00 pm",-19.59,0,0.759172,359,2.212
"Jan 14, 05:00 pm",-19.155,0,0.759553,7,2.157
"Jan 14, 06:00 pm",-18.701,0,0.75969,340,2.947
"Jan 14, 07:00 pm",-18.464,1637.15,0.759906,335,4.264
"Jan 14, 08:00 pm",-18.45,2990.6,0.760214,339,4.803
"Jan 14, 09:00 pm",-18.096,2064.97,0.760333,333,4.452
"Jan 14, 10:00 pm",-18.722,3210.58,0.760254,327,4.872
"Jan 14, 11:00 pm",-23.233,1366.4,0.760465,331,4.119
"Jan 15, 12:00 am",-23.851,0,0.760821,327,3.196
"Jan 15, 01:00 am",-23.194,632.016,0.761013,331,3.701
"Jan 15, 02:00 am",-22.478,2599.21,0.760982,323,4.618
"Jan 15, 03:00 am",-19.331,10373.7,0.760833,307,6.516
"Jan 15, 04:00 am",-18.336,24115.8,0.760985,305,8.457
"Jan 15, 05:00 am",-18.164,30370.6,0.761036,306,9.18
"Jan 15, 06:00 am",-17.83,36084.8,0.760986,311,9.853
"Jan 15, 07:00 am",-17.527,36316.1,0.761129,309,9.884
"Jan 15, 08:00 am",-17.475,39777,0.76131,308,10.256
"Jan 15, 09:00 am",-17.497,42497,0.761418,304,10.568
"Jan 15, 10:00 am",-17.537,43248.3,0.761401,294,10.642
"Jan 15, 11:00 am",-17.332,47073.4,0.761593,288,11.217
"Jan 15, 12:00 pm",-17.044,44714.4,0.762003,283,10.88
"Jan 15, 01:00 pm",-16.755,44774.2,0.762266,284,10.884
"Jan 15, 02:00 pm",-16.339,46990,0.762353,285,11.241
"Jan 15, 03:00 pm",-15.403,47032.6,0.762635,287,11.267
"Jan 15, 04:00 pm",-13.678,42260.9,0.76323,285,10.609
"Jan 15, 05:00 pm",-12.8,37979.8,0.763487,278,10.204
"Jan 15, 06:00 pm",-11.728,38702.9,0.763519,270,10.385
"Jan 15, 07:00 pm",-11.481,40870.7,0.763658,265,10.63
"Jan 15, 08:00 pm",-11.794,46576.3,0.76378,261,11.379
"Jan 15, 09:00 pm",-11.589,47508.3,0.763852,261,11.67
"Jan 15, 10:00 pm",-11.709,46744.4,0.76374,263,11.459
"Jan 15, 11:00 pm",-12.191,48566.5,0.763963,259,12.217
"Jan 16, 12:00 am",-12.855,48744.1,0.764445,259,12.398
"Jan 16, 01:00 am",-13.169,47721.8,0.764858,266,11.688
"Jan 16, 02:00 am",-13.417,44916.6,0.765033,268,11.125
"Jan 16, 03:00 am",-13.732,41797.5,0.76507,270,10.712
"Jan 16, 04:00 am",-13.833,40606.6,0.765336,272,10.563
"Jan 16, 05:00 am",-14.269,39381.1,0.765478,270,10.409
"Jan 16, 06:00 am",-14.236,40611.5,0.765537,264,10.53
"Jan 16, 07:00 am",-14.032,42340.7,0.765661,261,10.67
"Jan 16, 08:00 am",-14.106,47185.8,0.765792,254,11.311
"Jan 16, 09:00 am",-13.993,47894.1,0.765822,252,11.499
"Jan 16, 10:00 am",-13.509,47855.6,0.765555,253,11.534
"Jan 16, 11:00 am",-13.197,48464.3,0.765547,253,11.848
"Jan 16, 12:00 pm",-12.782,48807,0.765648,250,12.269
"Jan 16, 01:00 pm",-12.371,48728.1,0.765616,250,12.301
"Jan 16, 02:00 pm",-12.187,48685.9,0.765493,244,12.46
"Jan 16, 03:00 pm",-11.276,48515.6,0.765478,241,12.384
"Jan 16, 04:00 pm",-11.151,48380.7,0.76569,241,12.061
"Jan 16, 05:00 pm",-10.775,47697.6,0.765624,240,11.702
"Jan 16, 06:00 pm",-9.714,48175.6,0.765271,235,12.158
"Jan 16, 07:00 pm",-8.974,48061.3,0.764976,230,12.793
"Jan 16, 08:00 pm",-8.286,47919.4,0.764704,228,13.098
"Jan 16, 09:00 pm",-8.126,47859.8,0.764214,226,12.672
"Jan 16, 10:00 pm",-8.46,47872.2,0.763449,226,12.543
"Jan 16, 11:00 pm",-9.427,48019.6,0.763001,227,12.86
"Jan 17, 12:00 am",-9.027,47931,0.762749,228,13.309
"Jan 17, 01:00 am",-8.513,47816.3,0.762405,227,13.715
"Jan 17, 02:00 am",-8.193,47725.2,0.761872,225,13.971
"Jan 17, 03:00 am",-7.98,47643.5,0.761179,227,14.452
"Jan 17, 04:00 am",-8.152,47647.8,0.760754,227,14.487
"Jan 17, 05:00 am",-8.477,47670,0.760175,228,15.205
"Jan 17, 06:00 am",-8.966,47721.5,0.759591,230,16.137
"Jan 17, 07:00 am",-9.233,47743.6,0.759174,230,16.677
"Jan 17, 08:00 am",-9.467,47759.1,0.758747,231,16.805
"Jan 17, 09:00 am",-9.747,47774.3,0.758183,231,17.271
"Jan 17, 10:00 am",-10.184,47804.5,0.757403,231,18.203
"Jan 17, 11:00 am",-10.625,47847.9,0.75682,233,19.349
