,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 1, 03:00 pm",318.942,24.9,53.5215,0,347.979,105,105,26.0005,101.724,0.318942,1,1,101.724,4.2
"Jan 1, 04:00 pm",109.273,24.7,66.0136,0,134.023,41,41,24.4377,38.8916,0.109273,1,1,38.8916,4.2
"Jan 1, 05:00 pm",0.310723,23.9,76.7501,0,22.9891,7,7,22.7953,6.62017,0.000310723,1,3,6.62017,4.2
"Jan 1, 06:00 pm",0,23.2,0,0,0,0,0,23.2,0,0,1,0,0,1.5
"Jan 1, 07:00 pm",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,1.5
"Jan 1, 08:00 pm",0,22,0,0,0,0,0,22,0,0,1,0,0,1.5
"Jan 1, 09:00 pm",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,1.6
"Jan 1, 10:00 pm",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,1.6
"Jan 1, 11:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,1.6
"Jan 2, 12:00 am",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,1.5
"Jan 2, 01:00 am",0,20,0,0,0,0,0,20,0,0,1,0,0,1.5
"Jan 2, 02:00 am",0,19.7,0,0,0,0,0,19.7,0,0,1,0,0,1.5
"Jan 2, 03:00 am",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,2.3
"Jan 2, 04:00 am",0,19.1,0,0,0,0,0,19.1,0,0,1,0,0,2.3
"Jan 2, 05:00 am",0,19,0,0,0,0,0,19,0,0,1,0,0,2.3
"Jan 2, 06:00 am",0,18.8,0,0,0,0,0,18.8,0,0,1,0,0,2.7
"Jan 2, 07:00 am",0,18.6,76.9198,0,16.8536,5,5,17.0283,4.72654,0,1,2,4.72654,2.7
"Jan 2, 08:00 am",153.902,18.8,66.3055,0,179.531,53,53,18.3854,50.6601,0.153902,1,1,50.6601,2.7
"Jan 2, 09:00 am",459.974,19,53.7791,1,492.119,141,141,20.7703,140.41,0.459974,1,1,140.393,3.8
"Jan 2, 10:00 am",273.344,19.2,42.5663,0,301.415,90,90,19.9442,85.6622,0.273344,1,1,85.6622,3.8
"Jan 2, 11:00 am",363.02,19.7,34.0561,0,393.009,117,117,20.9273,112.2,0.36302,1,1,112.2,3.8
"Jan 2, 12:00 pm",385.249,20.3,30.6196,0,415.724,124,124,21.6557,119.085,0.385249,1,1,119.085,4.4
"Jan 2, 01:00 pm",726.121,20.8,33.8465,16,764.627,211,221,24.336,221.824,0.726121,1,1,221.779,4.4
"Jan 2, 02:00 pm",1853.03,20.7,42.2316,379,1925.73,264,463,31.9258,581.657,1.85303,1,1,579.149,4.4
"Jan 2, 03:00 pm",598.785,20.6,53.3836,34,634.166,157,170,23.9052,184.142,0.598785,1,1,183.568,5
"Jan 2, 04:00 pm",398.628,20.5,65.882,69,429.399,92,108,22.0105,125.877,0.398628,1,1,123.204,5
"Jan 2, 05:00 pm",97.5755,20.1,76.7035,120,122.098,8,17,19.8617,42.0294,0.0975755,1,3,34.6871,5
"Jan 2, 06:00 pm",0,19.8,0,0,0,0,0,19.8,0,0,1,0,0,3.4
"Jan 2, 07:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,3.4
"Jan 2, 08:00 pm",0,19.2,0,0,0,0,0,19.2,0,0,1,0,0,3.4
"Jan 2, 09:00 pm",0,18.9,0,0,0,0,0,18.9,0,0,1,0,0,2.5
"Jan 2, 10:00 pm",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,2.5
"Jan 2, 11:00 pm",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,2.5
"Jan 3, 12:00 am",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,3
"Jan 3, 01:00 am",0,18.8,0,0,0,0,0,18.8,0,0,1,0,0,3
"Jan 3, 02:00 am",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,3
"Jan 3, 03:00 am",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,2.8
"Jan 3, 04:00 am",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,2.8
"Jan 3, 05:00 am",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,2.8
"Jan 3, 06:00 am",0,18.8,0,0,0,0,0,18.8,0,0,1,0,0,3
"Jan 3, 07:00 am",118.809,18.8,76.9749,208,143.745,4,18,18.5706,53.3977,0.118809,1,2,40.5965,3
"Jan 3, 08:00 am",948.532,19.7,66.3725,626,992.851,47,188,25.806,314.898,0.948532,1,1,289.972,3
"Jan 3, 09:00 am",1731.66,20.5,53.8249,799,1800.1,63,377,32.3215,556.353,1.73166,1,1,542.411,3.5
"Jan 3, 10:00 am",2136.55,21.3,42.5799,647,2219.73,175,513,36.5209,687.233,2.13655,1,1,682.811,3.5
"Jan 3, 11:00 am",1437.77,22.6,34.0203,173,1496.49,282,387,32.9311,452.77,1.43777,1,1,452.269,3.5
"Jan 3, 12:00 pm",2403.96,23.8,30.5238,615,2497.72,223,612,43.465,796.982,2.40396,1,1,795.784,2.3
"Jan 3, 01:00 pm",1576.29,25,33.7118,240,1639.49,283,429,38.633,510.347,1.57629,1,1,509.674,2.3
"Jan 3, 02:00 pm",1244.22,25.5,42.0875,168,1296.97,249,337,35.5627,398.168,1.24422,1,1,397.071,2.3
"Jan 3, 03:00 pm",1599.32,25.9,53.2432,609,1663.28,136,379,39.422,529.295,1.59932,1,1,519.125,2
"Jan 3, 04:00 pm",909.59,26.3,65.749,489,952.858,87,200,34.5789,309.112,0.90959,1,1,290.307,2
"Jan 3, 05:00 pm",6.4044,25.9,76.6578,0,29.1958,9,9,25.517,8.51531,0.0064044,1,3,8.51531,2
"Jan 3, 06:00 pm",0,25.6,0,0,0,0,0,25.6,0,0,1,0,0,2.2
"Jan 3, 07:00 pm",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,2.2
"Jan 3, 08:00 pm",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,2.2
"Jan 3, 09:00 pm",0,23.7,0,0,0,0,0,23.7,0,0,1,0,0,2.5
"Jan 3, 10:00 pm",0,23,0,0,0,0,0,23,0,0,1,0,0,2.5
"Jan 3, 11:00 pm",0,22.7,0,0,0,0,0,22.7,0,0,1,0,0,2.5
"Jan 4, 12:00 am",0,22.5,0,0,0,0,0,22.5,0,0,1,0,0,3.7
"Jan 4, 01:00 am",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,3.7
"Jan 4, 02:00 am",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,3.7
"Jan 4, 03:00 am",0,22,0,0,0,0,0,22,0,0,1,0,0,2.9
"Jan 4, 04:00 am",0,21.9,0,0,0,0,0,21.9,0,0,1,0,0,2.9
"Jan 4, 05:00 am",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,2.9
"Jan 4, 06:00 am",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,4.1
"Jan 4, 07:00 am",62.4099,21.4,77.0297,67,86.2556,9,13,20.6427,28.7209,0.0624099,1,2,24.5927,4.1
"Jan 4, 08:00 am",567.063,22.4,66.4358,202,601.689,87,132,25.0668,183.19,0.567063,1,1,175.119,4.1
"Jan 4, 09:00 am",1307.53,23.4,53.8662,423,1362.2,137,303,30.7618,414.772,1.30753,1,1,407.368,4.8
"Jan 4, 10:00 am",1893.81,24.3,42.5879,551,1967.97,167,455,35.8691,607.181,1.89381,1,1,603.413,4.8
"Jan 4, 11:00 am",1903.34,25.3,33.9778,396,1977.84,249,489,37.2945,611.895,1.90334,1,1,610.753,4.8
"Jan 4, 12:00 pm",2290.63,26.3,30.4208,580,2379.82,202,570,39.3827,743.734,2.29063,1,1,742.618,5.8
"Jan 4, 01:00 pm",1915.76,27.2,33.5712,401,1990.71,250,494,38.2523,618.781,1.91576,1,1,617.676,5.8
"Jan 4, 02:00 pm",1360.08,27.6,41.9393,202,1416.36,258,365,35.2054,434.159,1.36008,1,1,432.858,5.8
"Jan 4, 03:00 pm",723.385,27.9,53.1002,71,761.821,178,206,32.2891,230.69,0.723385,1,1,229.518,4.5
"Jan 4, 04:00 pm",283.043,28.2,65.6148,14,311.318,87,90,29.3884,93.0209,0.283043,1,1,92.4866,4.5
"Jan 4, 05:00 pm",24.5995,27.4,76.6131,14,47.7303,11,12,26.6963,14.8538,0.0245995,1,3,13.9989,4.5
"Jan 4, 06:00 pm",0,26.5,0,0,0,0,0,26.5,0,0,1,0,0,3.4
"Jan 4, 07:00 pm",0,25.6,0,0,0,0,0,25.6,0,0,1,0,0,3.4
"Jan 4, 08:00 pm",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,3.4
"Jan 4, 09:00 pm",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,3.1
"Jan 4, 10:00 pm",0,23.1,0,0,0,0,0,23.1,0,0,1,0,0,3.1
"Jan 4, 11:00 pm",0,23,0,0,0,0,0,23,0,0,1,0,0,3.1
"Jan 5, 12:00 am",0,22.9,0,0,0,0,0,22.9,0,0,1,0,0,5.1
"Jan 5, 01:00 am",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,5.1
"Jan 5, 02:00 am",0,22.3,0,0,0,0,0,22.3,0,0,1,0,0,5.1
"Jan 5, 03:00 am",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,3.6
"Jan 5, 04:00 am",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,3.6
"Jan 5, 05:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,3.6
"Jan 5, 06:00 am",0,20.5,0,0,0,0,0,20.5,0,0,1,0,0,3.8
"Jan 5, 07:00 am",71.3037,20.2,77.0844,90,95.3194,7,13,19.4927,32.5852,0.0713037,1,2,27.0338,3.8
"Jan 5, 08:00 am",640.998,21.8,66.4954,274,677.399,79,140,25.0844,208.154,0.640998,1,1,197.17,3.8
"Jan 5, 09:00 am",1018.9,23.3,53.903,208,1065.15,177,259,27.6992,317.543,1.0189,1,1,313.892,6.9
"Jan 5, 10:00 am",739.346,24.9,42.5903,20,778.185,215,225,28.0225,229.815,0.739347,1,1,229.678,6.9
"Jan 5, 11:00 am",768.599,26.1,33.9286,10,808.179,233,239,29.3137,240.037,0.768599,1,1,240.009,6.9
"Jan 5, 12:00 pm",779.995,27.4,30.3108,10,819.867,238,244,30.5287,244.926,0.779996,1,1,244.907,7.6
"Jan 5, 01:00 pm",1175.2,28.7,33.4246,88,1225.91,283,337,33.8056,372.321,1.1752,1,1,372.083,7.6
"Jan 5, 02:00 pm",1409.12,28.7,41.7871,241,1466.93,246,374,35.1091,449.629,1.40912,1,1,448.099,7.6
"Jan 5, 03:00 pm",538.042,28.7,52.9549,19,571.985,160,168,30.8298,171.42,0.538042,1,1,171.11,8.1
"Jan 5, 04:00 pm",367.916,28.7,65.4793,57,398.012,92,105,29.835,120.654,0.367916,1,1,118.496,8.1
"Jan 5, 05:00 pm",120.191,27.9,76.5694,128,145.154,12,22,27.9433,50.6336,0.120191,1,3,42.8255,8.1
"Jan 5, 06:00 pm",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,6.1
"Jan 5, 07:00 pm",0,26.2,0,0,0,0,0,26.2,0,0,1,0,0,6.1
"Jan 5, 08:00 pm",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,6.1
"Jan 5, 09:00 pm",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,3.1
"Jan 5, 10:00 pm",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,3.1
"Jan 5, 11:00 pm",0,23,0,0,0,0,0,23,0,0,1,0,0,3.1
"Jan 6, 12:00 am",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,2.4
"Jan 6, 01:00 am",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,2.4
"Jan 6, 02:00 am",0,21.5,0,0,0,0,0,21.5,0,0,1,0,0,2.4
"Jan 6, 03:00 am",0,21.3,0,0,0,0,0,21.3,0,0,1,0,0,2.5
"Jan 6, 04:00 am",0,21.1,0,0,0,0,0,21.1,0,0,1,0,0,2.5
"Jan 6, 05:00 am",0,21,0,0,0,0,0,21,0,0,1,0,0,2.5
"Jan 6, 06:00 am",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,3.7
"Jan 6, 07:00 am",88.8805,20.7,77.1387,113,113.234,8,15,20.2276,39.2008,0.0888805,1,2,32.2232,3.7
"Jan 6, 08:00 am",743.251,21.9,66.5513,344,782.187,85,162,25.9949,242.482,0.743251,1,1,228.649,3.7
"Jan 6, 09:00 am",929.102,23.2,53.935,162,972.895,178,242,29.0031,291.345,0.929102,1,1,288.495,3.4
"Jan 6, 10:00 am",1379.36,24.5,42.5871,216,1436.25,253,366,33.7061,437.187,1.37936,1,1,435.71,3.4
"Jan 6, 11:00 am",2333.7,25.6,33.8727,651,2424.61,187,583,42.4607,770.373,2.3337,1,1,768.518,3.4
"Jan 6, 12:00 pm",2517.94,26.7,30.1936,759,2616.43,163,647,49.5236,861.854,2.51794,1,1,860.433,2
"Jan 6, 01:00 pm",2034.91,27.9,33.2721,495,2114.24,229,532,46.6533,686.163,2.03491,1,1,684.843,2
"Jan 6, 02:00 pm",2043.3,28.1,41.6311,641,2122.94,176,518,46.468,691.006,2.0433,1,1,686.996,2
"Jan 6, 03:00 pm",686.73,28.3,52.8074,69,724.253,173,201,36.1678,223.512,0.68673,1,1,222.398,1.2
"Jan 6, 04:00 pm",924.508,28.6,65.3429,497,968.176,89,208,37.303,317.658,0.924508,1,1,298.983,1.2
"Jan 6, 05:00 pm",125.73,28,76.5268,147,150.801,11,22,29.2437,53.7274,0.12573,1,3,44.7691,1.2
"Jan 6, 06:00 pm",0,27.5,0,0,0,0,0,27.5,0,0,1,0,0,1.5
"Jan 6, 07:00 pm",0,26.9,0,0,0,0,0,26.9,0,0,1,0,0,1.5
"Jan 6, 08:00 pm",0,26,0,0,0,0,0,26,0,0,1,0,0,1.5
"Jan 6, 09:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,3.4
"Jan 6, 10:00 pm",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,3.4
"Jan 6, 11:00 pm",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,3.4
"Jan 7, 12:00 am",0,23.7,0,0,0,0,0,23.7,0,0,1,0,0,3.6
"Jan 7, 01:00 am",0,23.5,0,0,0,0,0,23.5,0,0,1,0,0,3.6
"Jan 7, 02:00 am",0,23,0,0,0,0,0,23,0,0,1,0,0,3.6
"Jan 7, 03:00 am",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,4
"Jan 7, 04:00 am",0,22.1,0,0,0,0,0,22.1,0,0,1,0,0,4
"Jan 7, 05:00 am",0,21.7,0,0,0,0,0,21.7,0,0,1,0,0,4
"Jan 7, 06:00 am",0,21.4,0,0,0,0,0,21.4,0,0,1,0,0,2.6
"Jan 7, 07:00 am",106.266,21,77.1927,174,130.957,6,17,20.711,48.1052,0.106266,1,2,37.3494,2.6
"Jan 7, 08:00 am",869.856,22.1,66.6033,533,912.066,59,178,27.8796,290.504,0.869856,1,1,269.01,2.6
"Jan 7, 09:00 am",1718.05,23.2,53.9625,804,1786.02,63,380,34.2924,557.557,1.71805,1,1,543.382,4.2
"Jan 7, 10:00 am",2220.86,24.3,42.5782,791,2307.3,110,525,39.3686,725.34,2.22086,1,1,719.935,4.2
"Jan 7, 11:00 am",2147.73,25.8,33.8102,539,2231.34,213,541,40.6933,702.44,2.14773,1,1,700.914,4.2
"Jan 7, 12:00 pm",1807.97,27.3,30.0695,298,1879.07,285,476,37.6415,581.806,1.80797,1,1,581.257,5.8
"Jan 7, 01:00 pm",933.846,28.8,33.114,74,977.767,227,272,33.9324,297.145,0.933846,1,1,296.952,5.8
"Jan 7, 02:00 pm",2202.39,29,41.4713,693,2288.11,168,539,41.3784,725.528,2.20239,1,1,721.256,5.8
"Jan 7, 03:00 pm",1500.82,29.1,52.6577,514,1561.56,153,363,39.1691,494.964,1.50082,1,1,486.756,4.7
"Jan 7, 04:00 pm",177.492,29.3,65.2055,0,203.592,63,63,30.2897,60.7462,0.177492,1,1,60.7462,4.7
"Jan 7, 05:00 pm",70.3735,28.6,76.4853,52,94.3713,15,19,28.2133,31.0446,0.0703735,1,3,27.8787,4.7
"Jan 7, 06:00 pm",0,27.9,0,0,0,0,0,27.9,0,0,1,0,0,2.8
"Jan 7, 07:00 pm",0,27.2,0,0,0,0,0,27.2,0,0,1,0,0,2.8
"Jan 7, 08:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,2.8
"Jan 7, 09:00 pm",0,25.6,0,0,0,0,0,25.6,0,0,1,0,0,3.2
"Jan 7, 10:00 pm",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,3.2
"Jan 7, 11:00 pm",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,3.2
"Jan 8, 12:00 am",0,23.8,0,0,0,0,0,23.8,0,0,1,0,0,3.4
"Jan 8, 01:00 am",0,23.3,0,0,0,0,0,23.3,0,0,1,0,0,3.4
"Jan 8, 02:00 am",0,23,0,0,0,0,0,23,0,0,1,0,0,3.4
"Jan 8, 03:00 am",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,2.5
"Jan 8, 04:00 am",0,22.6,0,0,0,0,0,22.6,0,0,1,0,0,2.5
"Jan 8, 05:00 am",0,22.5,0,0,0,0,0,22.5,0,0,1,0,0,2.5
"Jan 8, 06:00 am",0,22.4,0,0,0,0,0,22.4,0,0,1,0,0,4.7
"Jan 8, 07:00 am",76.0457,22.3,77.2464,83,100.152,9,14,21.7667,33.8394,0.0760457,1,2,28.7035,4.7
"Jan 8, 08:00 am",637.155,23.1,66.6514,256,673.462,90,147,26.1041,207.319,0.637155,1,1,196.968,4.7
"Jan 8, 09:00 am",685.736,23.9,53.9852,58,723.235,170,193,26.6131,213.06,0.685736,1,1,212.035,6.9
"Jan 8, 10:00 am",882.635,24.8,42.5638,38,925.184,234,254,28.5228,273.977,0.882635,1,1,273.718,6.9
"Jan 8, 11:00 am",1562.2,25.1,33.741,210,1624.93,288,416,32.3997,490.406,1.5622,1,1,489.816,6.9
"Jan 8, 12:00 pm",1180.03,25.5,29.9384,92,1230.89,279,338,33.1763,372.61,1.18003,1,1,372.443,4.1
"Jan 8, 01:00 pm",2425.35,25.8,32.9501,662,2519.99,200,608,42.1483,799.177,2.42535,1,1,797.473,4.1
"Jan 8, 02:00 pm",1335.39,25.4,41.3079,194,1390.91,255,359,34.7906,425.389,1.33539,1,1,424.211,4.1
"Jan 8, 03:00 pm",1481.8,25,52.506,480,1541.93,154,351,34.1237,476.306,1.4818,1,1,468.729,4.7
"Jan 8, 04:00 pm",611.941,24.6,65.0673,191,647.638,101,148,28.2283,198.4,0.611941,1,1,191.336,4.7
"Jan 8, 05:00 pm",119.602,23.7,76.445,137,144.553,10,21,23.8243,50.16,0.119602,1,3,41.8272,4.7
"Jan 8, 06:00 pm",0,22.8,0,0,0,0,0,22.8,0,0,1,0,0,4.7
"Jan 8, 07:00 pm",0,21.9,0,0,0,0,0,21.9,0,0,1,0,0,4.7
"Jan 8, 08:00 pm",0,20.8,0,0,0,0,0,20.8,0,0,1,0,0,4.7
"Jan 8, 09:00 pm",0,19.7,0,0,0,0,0,19.7,0,0,1,0,0,4.9
"Jan 8, 10:00 pm",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,4.9
"Jan 8, 11:00 pm",0,17.6,0,0,0,0,0,17.6,0,0,1,0,0,4.9
"Jan 9, 12:00 am",0,16.5,0,0,0,0,0,16.5,0,0,1,0,0,4.9
"Jan 9, 01:00 am",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,4.9
"Jan 9, 02:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,4.9
"Jan 9, 03:00 am",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,4.6
"Jan 9, 04:00 am",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,4.6
"Jan 9, 05:00 am",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,4.6
"Jan 9, 06:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,6.3
"Jan 9, 07:00 am",115.013,8.2,77.2997,188,139.875,5,17,7.87189,49.31,0.115013,1,2,37.665,6.3
"Jan 9, 08:00 am",951.79,9.9,66.6956,579,996.197,51,181,13.8733,298.911,0.95179,1,1,275.443,6.3
"Jan 9, 09:00 am",1830.74,11.6,54.0033,802,1902.64,63,380,20.3002,555.799,1.83074,1,1,541.616,6.3
"Jan 9, 10:00 am",2413.96,13.2,42.5437,882,2508.13,68,533,25.3247,736.874,2.41396,1,1,730.866,6.3
"Jan 9, 11:00 am",2755.65,14.4,33.6653,906,2864.38,76,630,28.696,850.659,2.75565,1,1,848.135,6.3
"Jan 9, 12:00 pm",2821.14,15.7,29.8004,894,2932.8,86,661,32.0238,884.036,2.82114,1,1,882.439,5.5
"Jan 9, 01:00 pm",2680.72,16.9,32.7807,868,2786.16,90,627,32.5167,842.524,2.68072,1,1,840.332,5.5
"Jan 9, 02:00 pm",2321.95,17.5,41.1409,797,2412.39,98,529,30.9378,726.807,2.32195,1,1,722.046,5.5
"Jan 9, 03:00 pm",1831.36,18,52.3525,755,1903.28,90,402,29.9287,578.676,1.83136,1,1,566.9,4.5
"Jan 9, 04:00 pm",899.582,18.6,64.9284,460,942.582,76,190,24.3286,290.262,0.899582,1,1,273.385,4.5
"Jan 9, 05:00 pm",179.152,17.1,76.4059,192,205.286,14,29,17.6833,69.4104,0.179152,1,3,57.743,4.5
"Jan 9, 06:00 pm",0,15.5,0,0,0,0,0,15.5,0,0,1,0,0,3.9
"Jan 9, 07:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,3.9
"Jan 9, 08:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,3.9
"Jan 9, 09:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,2.7
"Jan 9, 10:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,2.7
"Jan 9, 11:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,2.7
"Jan 10, 12:00 am",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,3.7
"Jan 10, 01:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,3.7
"Jan 10, 02:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,3.7
"Jan 10, 03:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,4.4
"Jan 10, 04:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,4.4
"Jan 10, 05:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,4.4
"Jan 10, 06:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,4.8
"Jan 10, 07:00 am",96.6241,4.5,77.3526,144,121.128,6,15,3.94451,40.9974,0.0966241,1,2,32.069,4.8
"Jan 10, 08:00 am",844.464,6.5,66.7359,444,886.006,64,164,10.3162,259.18,0.844464,1,1,241.144,4.8
"Jan 10, 09:00 am",1735.94,8.6,54.0166,722,1804.53,74,359,17.953,520.984,1.73594,1,1,508.204,4.9
"Jan 10, 10:00 am",2283.7,10.6,42.518,751,2372.62,106,503,23.7635,691.436,2.2837,1,1,686.332,4.9
"Jan 10, 11:00 am",2756.79,12.2,33.5831,871,2865.58,96,630,28.7841,851.252,2.75679,1,1,848.847,4.9
"Jan 10, 12:00 pm",2914.01,13.7,29.6555,936,3029.88,72,676,30.226,905.396,2.91401,1,1,903.753,5.6
"Jan 10, 01:00 pm",2783.7,15.3,32.6057,893,2893.67,94,648,31.2601,869.658,2.7837,1,1,867.447,5.6
"Jan 10, 02:00 pm",2309.84,15.8,40.9706,733,2399.8,127,525,28.9115,715.616,2.30984,1,1,711.306,5.6
"Jan 10, 03:00 pm",1831.52,16.4,52.1973,696,1903.45,114,404,27.2702,570.517,1.83152,1,1,559.79,5.1
"Jan 10, 04:00 pm",739.511,17,64.789,266,778.353,102,168,21.1176,232.087,0.739511,1,1,222.406,5.1
"Jan 10, 05:00 pm",173.925,16.4,76.368,149,199.954,18,30,16.7224,65.0448,0.173925,1,3,55.9987,5.1
"Jan 10, 06:00 pm",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,4.6
"Jan 10, 07:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,4.6
"Jan 10, 08:00 pm",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,4.6
"Jan 10, 09:00 pm",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,4.1
"Jan 10, 10:00 pm",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,4.1
"Jan 10, 11:00 pm",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,4.1
"Jan 11, 12:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,4.5
"Jan 11, 01:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,4.5
"Jan 11, 02:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,4.5
"Jan 11, 03:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,4.4
"Jan 11, 04:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,4.4
"Jan 11, 05:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,4.4
