,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 1, 08:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,5.5
"Jan 1, 09:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,5.5
"Jan 1, 10:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,5.5
"Jan 1, 11:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,4.8
"Jan 2, 12:00 am",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,4.8
"Jan 2, 01:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.8
"Jan 2, 02:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,5.2
"Jan 2, 03:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,5.2
"Jan 2, 04:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,5.2
"Jan 2, 05:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,4.5
"Jan 2, 06:00 am",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,4.5
"Jan 2, 07:00 am",50.9689,0.7,77.8796,84,74.5969,4,8,-0.290691,24.6533,0.0509689,1,2,19.3984,4.5
"Jan 2, 08:00 am",733.039,0.9,68.6978,345,771.718,74,137,4.0123,219.909,0.733039,1,1,204.374,4.4
"Jan 2, 09:00 am",1377.25,1.1,56.4546,463,1434.06,114,274,8.34313,396.747,1.37725,1,1,386.952,4.4
"Jan 2, 10:00 am",2359.14,3.1,45.5965,748,2451.08,134,489,16.9348,693.804,2.35914,1,1,687.104,4.4
"Jan 2, 11:00 am",2616.36,5.2,37.4159,793,2719.03,122,563,23.7665,789.837,2.61636,1,1,786.551,3.3
"Jan 2, 12:00 pm",2861.21,7.2,33.9313,903,2974.67,99,629,27.9754,880.358,2.86121,1,1,877.767,3.3
"Jan 2, 01:00 pm",2749.49,8.1,36.5191,941,2857.95,71,601,28.3298,848.308,2.74949,1,1,844.752,3.3
"Jan 2, 02:00 pm",2314.34,9,44.1202,833,2404.48,86,493,26.8109,712.145,2.31434,1,1,705.596,2.9
"Jan 2, 03:00 pm",1811.3,9.8,54.6713,803,1882.51,71,366,23.6104,559.094,1.8113,1,1,544.17,2.9
"Jan 2, 04:00 pm",1004.24,9.6,66.7601,657,1050.08,45,181,17.2802,321.551,1.00424,1,1,294.828,2.9
"Jan 2, 05:00 pm",122.439,9.4,76.9073,203,147.446,4,17,9.68871,52.4959,0.122439,1,3,40.0201,3.6
"Jan 2, 06:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,3.6
"Jan 2, 07:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,3.6
"Jan 2, 08:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,3.2
"Jan 2, 09:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,3.2
"Jan 2, 10:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,3.2
"Jan 2, 11:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,4.7
"Jan 3, 12:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,4.7
"Jan 3, 01:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,4.7
"Jan 3, 02:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,2.1
"Jan 3, 03:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,2.1
"Jan 3, 04:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,2.1
"Jan 3, 05:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,3.1
"Jan 3, 06:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,3.1
"Jan 3, 07:00 am",0,4.6,77.9321,0,7.16764,2,2,2.89914,1.88921,0,1,2,1.88921,3.1
"Jan 3, 08:00 am",69.415,4.8,68.7587,0,93.3945,26,26,3.0876,24.6362,0.069415,1,1,24.6362,1.4
"Jan 3, 09:00 am",195.383,5,56.4941,0,221.846,62,62,4.4864,58.8708,0.195383,1,1,58.8708,1.4
"Jan 3, 10:00 am",607.532,6.2,45.6042,5,643.123,172,174,9.48863,174.449,0.607532,1,1,174.404,1.4
"Jan 3, 11:00 am",338.85,7.5,37.3772,0,368.315,104,104,8.52518,99.4611,0.33885,1,1,99.4611,3.5
"Jan 3, 12:00 pm",658.79,8.8,33.8381,4,695.625,190,192,11.7916,190.576,0.65879,1,1,190.564,3.5
"Jan 3, 01:00 pm",387.358,8.3,36.3877,0,417.881,118,118,9.70074,113.428,0.387358,1,1,113.428,3.5
"Jan 3, 02:00 pm",267.776,7.8,43.9764,0,295.73,84,84,8.4999,79.8511,0.267776,1,1,79.8511,1
"Jan 3, 03:00 pm",189.52,7.3,54.5288,0,215.863,61,61,7.04204,57.9177,0.18952,1,1,57.9177,1
"Jan 3, 04:00 pm",211.365,7.4,66.624,0,238.152,65,65,7.22114,63.9478,0.211365,1,1,63.9478,1
"Jan 3, 05:00 pm",0,7.4,76.8607,0,7.07617,2,2,5.89983,1.88924,0,1,3,1.88924,3.9
"Jan 3, 06:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,3.9
"Jan 3, 07:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,3.9
"Jan 3, 08:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,4.7
"Jan 3, 09:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,4.7
"Jan 3, 10:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,4.7
"Jan 3, 11:00 pm",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,4.4
"Jan 4, 12:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,4.4
"Jan 4, 01:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,4.4
"Jan 4, 02:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,6.1
"Jan 4, 03:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,6.1
"Jan 4, 04:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,6.1
"Jan 4, 05:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,2.1
"Jan 4, 06:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.1
"Jan 4, 07:00 am",42.0249,8.2,77.9843,62,65.4836,5,8,6.68636,21.4273,0.0420249,1,2,17.5427,2.1
"Jan 4, 08:00 am",656.894,8.5,68.8157,258,693.682,89,136,11.9778,201.875,0.656894,1,1,190.189,2.3
"Jan 4, 09:00 am",526.657,8.9,56.5288,44,560.335,125,140,11.7065,154.38,0.526657,1,1,153.444,2.3
"Jan 4, 10:00 am",2043.37,10.6,45.6061,601,2123.02,168,454,25.4856,624.501,2.04337,1,1,619.113,2.3
"Jan 4, 11:00 am",2623.07,12.3,37.3318,892,2726.02,97,595,35.3567,837.394,2.62307,1,1,833.729,1.8
"Jan 4, 12:00 pm",2723.61,14.1,33.7377,951,2830.93,72,632,38.9432,884.103,2.72361,1,1,881.432,1.8
"Jan 4, 01:00 pm",2555.68,15,36.25,871,2655.75,95,589,38.5209,828.338,2.55568,1,1,825.137,1.8
"Jan 4, 02:00 pm",2356.59,16,43.8281,910,2448.43,66,515,31.6554,742.35,2.35659,1,1,735.381,4.4
"Jan 4, 03:00 pm",1787.69,17,54.3834,841,1858.08,58,371,28.8479,565.873,1.78769,1,1,550.573,4.4
"Jan 4, 04:00 pm",1014.35,16.6,66.4861,679,1060.48,45,189,23.2657,333.262,1.01435,1,1,306.055,4.4
"Jan 4, 05:00 pm",113.505,16.1,76.8149,232,138.337,0,13,16.4165,52.9187,0.113505,1,3,38.6888,4.4
"Jan 4, 06:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,4.4
"Jan 4, 07:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,4.4
"Jan 4, 08:00 pm",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,5
"Jan 4, 09:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,5
"Jan 4, 10:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,5
"Jan 4, 11:00 pm",0,12.3,0,0,0,0,0,12.3,0,0,1,0,0,5.8
"Jan 5, 12:00 am",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,5.8
"Jan 5, 01:00 am",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,5.8
"Jan 5, 02:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,5.8
"Jan 5, 03:00 am",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,5.8
"Jan 5, 04:00 am",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,5.8
"Jan 5, 05:00 am",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,6.1
"Jan 5, 06:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,6.1
"Jan 5, 07:00 am",60.2932,9.5,78.0363,125,84.0985,3,9,8.8509,30.5804,0.0602932,1,2,22.7426,6.1
"Jan 5, 08:00 am",829.235,9.6,68.8687,526,870.379,56,151,14.2051,264.9,0.829235,1,1,241.012,3.4
"Jan 5, 09:00 am",1565.48,9.8,56.5586,679,1628.32,77,313,19.9161,477.181,1.56548,1,1,462.71,3.4
"Jan 5, 10:00 am",2309.53,11.7,45.6021,859,2399.48,86,495,27.6956,714.793,2.30953,1,1,707.095,3.4
"Jan 5, 11:00 am",2600.95,13.6,37.2796,936,2702.95,71,594,36.8659,836.708,2.60095,1,1,832.883,1.8
"Jan 5, 12:00 pm",2654.25,15.5,33.6301,920,2758.54,77,620,39.7816,865.084,2.65425,1,1,862.531,1.8
"Jan 5, 01:00 pm",2558.47,16.7,36.1062,919,2658.66,73,596,40.2887,836.762,2.55847,1,1,833.435,1.8
"Jan 5, 02:00 pm",2329.23,17.9,43.6753,911,2419.96,66,517,34.7296,744.718,2.32923,1,1,737.838,3.7
"Jan 5, 03:00 pm",1764.31,19.1,54.2352,839,1833.88,58,372,31.8517,566.424,1.76431,1,1,551.328,3.7
"Jan 5, 04:00 pm",1015.6,19.1,66.3466,685,1061.76,46,193,26.4571,338.289,1.0156,1,1,311.052,3.7
"Jan 5, 05:00 pm",100.887,19.1,76.7699,202,125.473,1,14,19.4645,47.959,0.100887,1,3,35.5812,3.5
"Jan 5, 06:00 pm",0,19,0,0,0,0,0,19,0,0,1,0,0,3.5
"Jan 5, 07:00 pm",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,3.5
"Jan 5, 08:00 pm",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,4.5
"Jan 5, 09:00 pm",0,16.2,0,0,0,0,0,16.2,0,0,1,0,0,4.5
"Jan 5, 10:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,4.5
"Jan 5, 11:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,2
"Jan 6, 12:00 am",0,14.7,0,0,0,0,0,14.7,0,0,1,0,0,2
"Jan 6, 01:00 am",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,2
"Jan 6, 02:00 am",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,6
"Jan 6, 03:00 am",0,13,0,0,0,0,0,13,0,0,1,0,0,6
"Jan 6, 04:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,6
"Jan 6, 05:00 am",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,9.2
"Jan 6, 06:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,9.2
"Jan 6, 07:00 am",0,9,78.0879,0,7.00869,2,2,8.10772,1.88921,0,1,2,1.88921,9.2
"Jan 6, 08:00 am",91.7481,8.5,68.9176,0,116.157,33,33,7.96801,31.2915,0.0917481,1,1,31.2915,9.2
"Jan 6, 09:00 am",192.239,8,56.5835,0,218.637,62,62,7.8599,58.8708,0.192239,1,1,58.8708,9.2
"Jan 6, 10:00 am",292.026,9,45.5923,0,320.49,91,91,9.2648,86.8264,0.292026,1,1,86.8264,9.2
"Jan 6, 11:00 am",335.799,9.9,37.2206,0,365.198,104,104,10.43,99.4458,0.335799,1,1,99.4458,7.5
"Jan 6, 12:00 pm",358.586,10.9,33.5154,0,388.478,111,111,11.5567,106.312,0.358586,1,1,106.312,7.5
"Jan 6, 01:00 pm",322.091,11.8,35.9563,0,351.195,101,101,12.3189,96.4339,0.322091,1,1,96.4339,7.5
"Jan 6, 02:00 pm",265.484,12.7,43.5182,0,293.39,85,85,13.002,80.8063,0.265484,1,1,80.8063,6.6
"Jan 6, 03:00 pm",224.06,13.6,54.0842,0,251.107,73,73,13.7022,69.3767,0.22406,1,1,69.3767,6.6
"Jan 6, 04:00 pm",123.431,12.9,66.2056,0,148.458,43,43,12.5039,40.7981,0.123431,1,1,40.7981,6.6
"Jan 6, 05:00 pm",1.59537,12.2,76.7258,0,24.2976,7,7,10.5659,6.62034,0.00159537,1,3,6.62034,2.4
"Jan 6, 06:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,2.4
"Jan 6, 07:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,2.4
"Jan 6, 08:00 pm",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,3.7
"Jan 6, 09:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,3.7
"Jan 6, 10:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,3.7
"Jan 6, 11:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,6.9
"Jan 7, 12:00 am",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,6.9
"Jan 7, 01:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,6.9
"Jan 7, 02:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,6.1
"Jan 7, 03:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,6.1
"Jan 7, 04:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,6.1
"Jan 7, 05:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,3.4
"Jan 7, 06:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,3.4
"Jan 7, 07:00 am",49.0132,8.3,78.1392,104,72.6041,3,8,7.16188,26.0207,0.0490132,1,2,19.4904,3.4
"Jan 7, 08:00 am",735.025,8.3,68.9624,440,773.755,56,136,12.7986,232.992,0.735025,1,1,212.917,2
"Jan 7, 09:00 am",1710.16,8.3,56.6034,799,1777.87,64,342,21.4887,525.962,1.71016,1,1,508.879,2
"Jan 7, 10:00 am",2300.33,9.7,45.5767,904,2389.91,64,496,28.8002,716.081,2.30033,1,1,707.998,2
"Jan 7, 11:00 am",2786.84,11.1,37.1548,941,2896.96,70,598,23.4729,840.672,2.78684,1,1,836.875,7.7
"Jan 7, 12:00 pm",2920.49,12.5,33.3937,952,3036.65,73,638,25.7398,889.181,2.92049,1,1,886.607,7.7
"Jan 7, 01:00 pm",2813.48,13,35.8003,944,2924.79,71,612,25.8116,857.546,2.81348,1,1,854.236,7.7
"Jan 7, 02:00 pm",2496.28,13.4,43.3569,914,2593.86,66,523,21.8289,750.317,2.49628,1,1,743.61,11.6
"Jan 7, 03:00 pm",1895.06,13.9,53.9306,846,1969.26,59,380,20.2321,575.285,1.89506,1,1,560.406,11.6
"Jan 7, 04:00 pm",1088.05,13.2,66.0632,692,1136.25,47,199,16.7466,345.336,1.08805,1,1,318.251,11.6
"Jan 7, 05:00 pm",123.571,12.4,76.6826,231,148.6,1,17,12.4789,54.9602,0.123571,1,3,40.8328,8.9
"Jan 7, 06:00 pm",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,8.9
"Jan 7, 07:00 pm",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,8.9
"Jan 7, 08:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,9.6
"Jan 7, 09:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,9.6
"Jan 7, 10:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,9.6
"Jan 7, 11:00 pm",0,7,0,0,0,0,0,7,0,0,1,0,0,7.7
"Jan 8, 12:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,7.7
"Jan 8, 01:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,7.7
"Jan 8, 02:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,5.8
"Jan 8, 03:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,5.8
"Jan 8, 04:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,5.8
"Jan 8, 05:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,3.9
"Jan 8, 06:00 am",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,3.9
"Jan 8, 07:00 am",40.6298,3.2,78.1901,70,64.0621,4,7,2.08099,21.2249,0.0406298,1,2,16.8266,3.9
"Jan 8, 08:00 am",661.35,3.4,69.003,295,698.248,75,129,7.07796,200.862,0.66135,1,1,187.375,1.8
"Jan 8, 09:00 am",1736.47,3.6,56.6184,750,1805.07,83,344,17.0903,522.421,1.73647,1,1,506.369,1.8
"Jan 8, 10:00 am",2333.73,5.8,45.5552,859,2424.65,86,497,25.6057,715.141,2.33373,1,1,707.474,1.8
"Jan 8, 11:00 am",2687.78,8,37.0823,851,2793.53,96,575,22.1788,805.559,2.68778,1,1,802.151,5.8
"Jan 8, 12:00 pm",2907.19,10.3,33.2649,902,3022.74,100,637,26.0553,886.266,2.90719,1,1,883.861,5.8
"Jan 8, 01:00 pm",2780.82,11.6,35.6384,932,2890.67,73,609,26.8523,851.65,2.78082,1,1,848.438,5.8
"Jan 8, 02:00 pm",2359.15,12.8,43.1914,902,2451.09,67,520,32.1563,744.494,2.35915,1,1,737.974,2.5
"Jan 8, 03:00 pm",1798.91,14.1,53.7745,825,1869.69,59,374,28.8348,568.319,1.79891,1,1,553.978,2.5
"Jan 8, 04:00 pm",1062.99,13.9,65.9195,679,1110.48,51,202,22.6183,345.885,1.06299,1,1,319.522,2.5
"Jan 8, 05:00 pm",136.623,13.6,76.6404,253,161.91,1,19,13.8647,60.2236,0.136623,1,3,44.7654,6.5
"Jan 8, 06:00 pm",0,13.3,0,0,0,0,0,13.3,0,0,1,0,0,6.5
"Jan 8, 07:00 pm",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,6.5
"Jan 8, 08:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,3.5
"Jan 8, 09:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,3.5
"Jan 8, 10:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,3.5
"Jan 8, 11:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,4.7
"Jan 9, 12:00 am",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,4.7
"Jan 9, 01:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,4.7
"Jan 9, 02:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,3.2
"Jan 9, 03:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,3.2
"Jan 9, 04:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,3.2
"Jan 9, 05:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,7.2
"Jan 9, 06:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,7.2
"Jan 9, 07:00 am",47.717,6,78.2406,75,71.2833,5,8,5.29092,23.6974,0.047717,1,2,18.9818,7.2
"Jan 9, 08:00 am",682.298,5.7,69.0394,320,719.712,74,132,7.87315,208.459,0.682298,1,1,193.802,7.2
"Jan 9, 09:00 am",1767.27,5.3,56.6285,750,1836.95,82,344,12.605,521.109,1.76727,1,1,505.045,7.2
"Jan 9, 10:00 am",2419.3,7.6,45.5279,905,2513.69,64,498,18.3458,717.245,2.4193,1,1,709.187,7.2
"Jan 9, 11:00 am",2719.54,9.8,37.0032,899,2826.68,77,584,22.5691,816.716,2.71954,1,1,813.144,7
"Jan 9, 12:00 pm",2839.87,12.1,33.1291,910,2952.37,80,624,25.7613,864.476,2.83987,1,1,862.086,7
"Jan 9, 01:00 pm",2778.79,12.9,35.4706,885,2888.55,97,608,26.3693,848.875,2.77879,1,1,845.878,7
"Jan 9, 02:00 pm",2273.71,13.6,43.022,735,2362.23,119,490,24.7481,691.718,2.27371,1,1,686.487,6.8
"Jan 9, 03:00 pm",1815.94,14.4,53.616,785,1887.32,69,371,23.1959,557.99,1.81594,1,1,544.506,6.8
"Jan 9, 04:00 pm",1046.08,13.9,65.7747,655,1093.09,48,196,18.8824,334.373,1.04608,1,1,309.149,6.8
"Jan 9, 05:00 pm",140.317,13.5,76.5992,239,165.677,3,20,13.9843,60.4205,0.140317,1,3,45.8314,4.1
"Jan 9, 06:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,4.1
"Jan 9, 07:00 pm",0,12.2,0,0,0,0,0,12.2,0,0,1,0,0,4.1
"Jan 9, 08:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,3.2
"Jan 9, 09:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,3.2
"Jan 9, 10:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,3.2
"Jan 9, 11:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,3.1
"Jan 10, 12:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,3.1
"Jan 10, 01:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,3.1
"Jan 10, 02:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,2.9
"Jan 10, 03:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,2.9
"Jan 10, 04:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,2.9
"Jan 10, 05:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,6
"Jan 10, 06:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,6
"Jan 10, 07:00 am",39.6205,4.5,78.2906,70,63.0338,4,7,3.64899,21.0714,0.0396205,1,2,16.6674,6
"Jan 10, 08:00 am",663.635,4.4,69.0716,298,700.588,75,129,6.75911,201.414,0.663635,1,1,187.743,5.7
"Jan 10, 09:00 am",1709.27,4.3,56.6335,727,1776.94,78,332,12.4217,503.726,1.70927,1,1,488.149,5.7
"Jan 10, 10:00 am",2404.84,6.7,45.4948,858,2498.64,86,498,19.0934,714.969,2.40484,1,1,707.352,5.7
"Jan 10, 11:00 am",2752.68,9.1,36.9173,919,2861.28,72,592,22.8019,827.607,2.75268,1,1,823.988,6.4
"Jan 10, 12:00 pm",2847.38,11.5,32.9865,914,2960.22,79,627,26.0337,867.852,2.84738,1,1,865.49,6.4
"Jan 10, 01:00 pm",2696.16,12.8,35.297,878,2802.28,85,594,26.6617,824.67,2.69616,1,1,821.751,6.4
"Jan 10, 02:00 pm",2421.37,14.2,42.8487,848,2515.85,87,517,24.6851,736.854,2.42137,1,1,730.914,8.2
"Jan 10, 03:00 pm",1890.67,15.6,53.4553,813,1964.71,74,389,23.7673,582.144,1.89067,1,1,568.348,8.2
"Jan 10, 04:00 pm",1041.91,15.2,65.6288,647,1088.81,49,197,19.6006,333.664,1.04191,1,1,308.953,8.2
"Jan 10, 05:00 pm",171.234,14.9,76.5591,281,197.209,4,24,15.1853,71.9858,0.171234,1,3,54.8487,10.1
"Jan 10, 06:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,10.1
"Jan 10, 07:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,10.1
"Jan 10, 08:00 pm",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,9.8
"Jan 10, 09:00 pm",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,9.8
"Jan 10, 10:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,9.8
"Jan 10, 11:00 pm",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,9.5
"Jan 11, 12:00 am",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,9.5
"Jan 11, 01:00 am",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,9.5
"Jan 11, 02:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,9.1
"Jan 11, 03:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,9.1
